sName,sJobNo,sCard,Date,Time,IN/OUT,ReadID,EventMainCode,EventSubCode,AttendanceStatus,SerialNo
'T00183,46,'NULL,2024-07-15,05:27:09,'IN,1,5, 38,checkIn,527977
'T01054,278,'NULL,2024-07-15,05:55:08,'IN,1,5, 38,checkIn,527981
'T01056,279,'NULL,2024-07-15,05:55:14,'IN,1,5, 38,checkIn,527984
'T01044,1044,'NULL,2024-07-15,06:00:33,'IN,1,5, 38,checkIn,527987
'T01039,233,'NULL,2024-07-15,06:00:57,'IN,1,5, 38,checkIn,527990
'T00875,875,'NULL,2024-07-15,06:01:29,'IN,1,5, 38,checkIn,527993
'T00390,48,'NULL,2024-07-15,06:05:36,'IN,1,5, 38,checkIn,527996
'T00709,45,'NULL,2024-07-15,06:05:43,'IN,1,5, 38,checkIn,527999
'T00970,225,'NULL,2024-07-15,06:07:21,'IN,1,5, 38,checkIn,528003
'T00905,120,'NULL,2024-07-15,06:08:19,'IN,1,5, 38,checkIn,528007
'T00557,47,'NULL,2024-07-15,06:09:04,'IN,1,5, 38,checkIn,528010
'T01116,1116,'NULL,2024-07-15,06:14:12,'IN,1,5, 38,checkIn,528013
'T01219,1219,'NULL,2024-07-15,06:14:17,'IN,1,5, 38,checkIn,528016
'T00912,57,'NULL,2024-07-15,06:14:20,'IN,1,5, 38,checkIn,528017
'T00907,78,'NULL,2024-07-15,06:15:33,'IN,1,5, 38,checkIn,528020
'T01023,300,'NULL,2024-07-15,06:15:57,'IN,1,5, 38,checkIn,528023
'T00649,110,'NULL,2024-07-15,06:16:09,'IN,1,5, 38,checkIn,528026
'T00478,131,'NULL,2024-07-15,06:19:14,'IN,1,5, 38,checkIn,528029
'T00889,61,'NULL,2024-07-15,06:19:23,'IN,1,5, 38,checkIn,528032
'T01154,1154,'NULL,2024-07-15,06:20:46,'IN,1,5, 38,checkIn,528035
'T00655,24,'NULL,2024-07-15,06:20:49,'IN,1,5, 38,checkIn,528036
'T00628,65,'NULL,2024-07-15,06:20:54,'IN,1,5, 38,checkIn,528037
'T00918,155,'NULL,2024-07-15,06:22:23,'IN,1,5, 38,checkIn,528040
'T00870,121,'NULL,2024-07-15,06:23:10,'IN,1,5, 38,checkIn,528043
'T01024,250,'NULL,2024-07-15,06:23:21,'IN,1,5, 38,checkIn,528046
'T01222,1222,'NULL,2024-07-15,06:23:24,'IN,1,5, 38,checkIn,528047
'T01124,1124,'NULL,2024-07-15,06:23:47,'IN,1,5, 38,checkIn,528050
'T01224,1224,'NULL,2024-07-15,06:23:51,'IN,1,5, 38,checkIn,528051
'T00797,52,'NULL,2024-07-15,06:24:02,'IN,1,5, 38,checkIn,528054
'T00613,8,'NULL,2024-07-15,06:24:18,'IN,1,5, 38,checkIn,528057
'T00501,95,'NULL,2024-07-15,06:25:32,'IN,1,5, 38,checkIn,528060
'T01235,1235,'NULL,2024-07-15,06:25:44,'IN,1,5, 38,checkIn,528063
'T00733,31,'NULL,2024-07-15,06:26:51,'IN,1,5, 38,checkIn,528066
'T01220,1220,'NULL,2024-07-15,06:26:53,'IN,1,5, 38,checkIn,528067
'T00785,10,'NULL,2024-07-15,06:29:00,'IN,1,5, 38,checkIn,528070
'T00869,141,'NULL,2024-07-15,06:29:04,'IN,1,5, 38,checkIn,528071
'T01234,1234,'NULL,2024-07-15,06:29:08,'IN,1,5, 38,checkIn,528072
'T01155,1155,'NULL,2024-07-15,06:29:11,'IN,1,5, 38,checkIn,528073
'T01226,1226,'NULL,2024-07-15,06:29:29,'IN,1,5, 38,checkIn,528076
'T01225,12255,'NULL,2024-07-15,06:29:44,'IN,1,5, 38,checkIn,528079
'T00864,21,'NULL,2024-07-15,06:29:46,'IN,1,5, 38,checkIn,528080
'T00674,162,'NULL,2024-07-15,06:29:52,'IN,1,5, 38,checkIn,528083
'T01161,1161,'NULL,2024-07-15,06:30:31,'IN,1,5, 38,checkIn,528086
'T00896,26,'NULL,2024-07-15,06:30:35,'IN,1,5, 38,checkIn,528087
'T01121,1121,'NULL,2024-07-15,06:31:12,'IN,1,5, 38,checkIn,528090
'T00911,56,'NULL,2024-07-15,06:31:15,'IN,1,5, 38,checkIn,528091
'T00561,125,'NULL,2024-07-15,06:31:38,'IN,1,5, 38,checkIn,528094
'T01166,1166,'NULL,2024-07-15,06:31:42,'IN,1,5, 38,checkIn,528095
'T00918,155,'NULL,2024-07-15,06:31:49,'IN,1,5, 38,checkIn,528098
'T00898,30,'NULL,2024-07-15,06:32:22,'IN,1,5, 38,checkIn,528102
'T00596,302,'NULL,2024-07-15,06:33:17,'IN,1,5, 38,checkIn,528106
'T01149,1149,'NULL,2024-07-15,06:33:54,'IN,1,5, 38,checkIn,528109
'T00653,13,'NULL,2024-07-15,06:33:56,'IN,1,5, 38,checkIn,528110
'T00968,968,'NULL,2024-07-15,06:33:58,'IN,1,5, 38,checkIn,528111
'T00876,126,'NULL,2024-07-15,06:34:01,'IN,1,5, 38,checkIn,528112
'T01068,280,'NULL,2024-07-15,06:34:02,'IN,1,5, 38,checkIn,528113
'T01076,296,'NULL,2024-07-15,06:34:14,'IN,1,5, 38,checkIn,528116
'T00884,79,'NULL,2024-07-15,06:34:20,'IN,1,5, 38,checkIn,528119
'T00266,147,'NULL,2024-07-15,06:34:39,'IN,1,5, 38,checkIn,528122
'T00931,187,'NULL,2024-07-15,06:34:49,'IN,1,5, 38,checkIn,528125
'T00846,143,'NULL,2024-07-15,06:35:02,'IN,1,5, 38,checkIn,528128
'T00851,16,'NULL,2024-07-15,06:35:07,'IN,1,5, 38,checkIn,528129
'T01221,1221,'NULL,2024-07-15,06:35:10,'IN,1,5, 38,checkIn,528130
'T00766,32,'NULL,2024-07-15,06:35:17,'IN,1,5, 38,checkIn,528134
'T00492,133,'NULL,2024-07-15,06:35:20,'IN,1,5, 38,checkIn,528135
'T00930,172,'NULL,2024-07-15,06:35:30,'IN,1,5, 38,checkIn,528138
'T01223,1223,'NULL,2024-07-15,06:35:36,'IN,1,5, 38,checkIn,528141
'T 01210,1210,'NULL,2024-07-15,06:35:54,'IN,1,5, 38,checkIn,528144
'T00470,97,'NULL,2024-07-15,06:35:57,'IN,1,5, 38,checkIn,528145
'T00916,94,'NULL,2024-07-15,06:36:03,'IN,1,5, 38,checkIn,528148
'T00779,112,'NULL,2024-07-15,06:36:21,'IN,1,5, 38,checkIn,528151
'T01020,256,'NULL,2024-07-15,06:36:26,'IN,1,5, 38,checkIn,528152
'T00922,151,'NULL,2024-07-15,06:36:31,'IN,1,5, 38,checkIn,528153
'T00546,27,'NULL,2024-07-15,06:36:42,'IN,1,5, 38,checkIn,528156
'T00602,144,'NULL,2024-07-15,06:36:45,'IN,1,5, 38,checkIn,528157
'T00559,25,'NULL,2024-07-15,06:37:10,'IN,1,5, 38,checkIn,528160
'T00722,72,'NULL,2024-07-15,06:37:14,'IN,1,5, 38,checkIn,528161
'T01165,1165,'NULL,2024-07-15,06:37:23,'IN,1,5, 38,checkIn,528164
'T00944,204,'NULL,2024-07-15,06:37:27,'IN,1,5, 38,checkIn,528165
'T01159,1159,'NULL,2024-07-15,06:37:38,'IN,1,5, 38,checkIn,528168
'T00615,84,'NULL,2024-07-15,06:37:39,'IN,1,5, 38,checkIn,528169
'T00919,158,'NULL,2024-07-15,06:38:02,'IN,1,5, 38,checkIn,528172
'T00972,197,'NULL,2024-07-15,06:38:13,'IN,1,5, 38,checkIn,528175
'T01099,1099,'NULL,2024-07-15,06:38:36,'IN,1,5, 38,checkIn,528178
'T00606,86,'NULL,2024-07-15,06:38:38,'IN,1,5, 38,checkIn,528179
'T00881,115,'NULL,2024-07-15,06:38:41,'IN,1,5, 38,checkIn,528180
'T00532,62,'NULL,2024-07-15,06:38:53,'IN,1,5, 38,checkIn,528183
'T00487,15,'NULL,2024-07-15,06:38:55,'IN,1,5, 38,checkIn,528184
'T00808,63,'NULL,2024-07-15,06:38:58,'IN,1,5, 38,checkIn,528185
'T00947,217,'NULL,2024-07-15,06:39:00,'IN,1,5, 38,checkIn,528186
'T00963,219,'NULL,2024-07-15,06:39:20,'IN,1,5, 38,checkIn,528189
'T01120,1120,'NULL,2024-07-15,06:39:53,'IN,1,5, 38,checkIn,528192
'T01115,1115,'NULL,2024-07-15,06:40:10,'IN,1,5, 38,checkIn,528195
'T00726,33,'NULL,2024-07-15,06:40:17,'IN,1,5, 38,checkIn,528198
'T01041,230,'NULL,2024-07-15,06:40:27,'IN,1,5, 38,checkIn,528201
'T01182,1182,'NULL,2024-07-15,06:40:32,'IN,1,5, 38,checkIn,528202
'T00540,92,'NULL,2024-07-15,06:40:47,'IN,1,5, 38,checkIn,528205
'T00893,113,'NULL,2024-07-15,06:40:51,'IN,1,5, 38,checkIn,528206
'T00455,85,'NULL,2024-07-15,06:40:52,'IN,1,5, 38,checkIn,528207
'T00868,76,'NULL,2024-07-15,06:40:54,'IN,1,5, 38,checkIn,528208
'T00468,108,'NULL,2024-07-15,06:41:00,'IN,1,5, 38,checkIn,528211
'T00468,108,'NULL,2024-07-15,06:41:01,'IN,1,5, 38,checkIn,528212
'T01186,1186,'NULL,2024-07-15,06:41:07,'IN,1,5, 38,checkIn,528216
'T01125,1125,'NULL,2024-07-15,06:41:21,'IN,1,5, 38,checkIn,528219
'T01142,1142,'NULL,2024-07-15,06:41:34,'IN,1,5, 38,checkIn,528222
'T01137,1137,'NULL,2024-07-15,06:42:41,'IN,1,5, 38,checkIn,528225
'T00894,29,'NULL,2024-07-15,06:43:15,'IN,1,5, 38,checkIn,528229
'T00894,29,'NULL,2024-07-15,06:43:16,'IN,1,5, 38,checkIn,528230
'T00832,35,'NULL,2024-07-15,06:43:32,'IN,1,5, 38,checkIn,528233
'T01231,1231,'NULL,2024-07-15,06:43:42,'IN,1,5, 38,checkIn,528236
'T01025,229,'NULL,2024-07-15,06:44:00,'IN,1,5, 38,checkIn,528239
'T01164,1164,'NULL,2024-07-15,06:44:10,'IN,1,5, 38,checkIn,528242
'T00787,138,'NULL,2024-07-15,06:44:13,'IN,1,5, 38,checkIn,528243
'T01113,1113,'NULL,2024-07-15,06:44:21,'IN,1,5, 38,checkIn,528247
'T00895,23,'NULL,2024-07-15,06:44:48,'IN,1,5, 38,checkIn,528250
'T00253,60,'NULL,2024-07-15,06:45:19,'IN,1,5, 38,checkIn,528253
'T01018,238,'NULL,2024-07-15,06:45:22,'IN,1,5, 38,checkIn,528254
'T00802,159,'NULL,2024-07-15,06:45:59,'IN,1,5, 38,checkIn,528257
'T00888,80,'NULL,2024-07-15,06:46:27,'IN,1,5, 38,checkIn,528262
'T00966,241,'NULL,2024-07-15,06:46:49,'IN,1,5, 38,checkIn,528265
'T01019,243,'NULL,2024-07-15,06:46:51,'IN,1,5, 38,checkIn,528266
'T00567,69,'NULL,2024-07-15,06:47:35,'IN,1,5, 38,checkIn,528269
'T01112,1112,'NULL,2024-07-15,06:47:46,'IN,1,5, 38,checkIn,528272
'T01032,245,'NULL,2024-07-15,06:48:54,'IN,1,5, 38,checkIn,528275
'T00897,11,'NULL,2024-07-15,06:49:26,'IN,1,5, 38,checkIn,528278
'T01070,274,'NULL,2024-07-15,06:49:53,'IN,1,5, 38,checkIn,528281
'T00486,102,'NULL,2024-07-15,06:58:22,'IN,1,5, 38,checkIn,528284
'T01095,1095,'NULL,2024-07-15,06:59:26,'IN,1,5, 38,checkIn,528287
'T01095,1095,'NULL,2024-07-15,06:59:28,'IN,1,5, 38,checkIn,528288
'T00729,101,'NULL,2024-07-15,07:08:19,'IN,1,5, 38,checkIn,528291
'T01126,11226,'NULL,2024-07-15,07:13:27,'IN,1,5, 38,checkIn,528294
'T00484,50,'NULL,2024-07-15,07:14:07,'IN,1,5, 38,checkIn,528297
'T00497,44,'NULL,2024-07-15,07:15:32,'IN,1,5, 38,checkIn,528300
'T01126,11226,'NULL,2024-07-15,07:15:42,'IN,1,5, 38,checkIn,528303
'T00075,36,'NULL,2024-07-15,07:24:22,'IN,1,5, 38,checkIn,528306
'T01158,1158,'NULL,2024-07-15,07:25:27,'IN,1,5, 38,checkIn,528309
'T00777,38,'NULL,2024-07-15,07:34:36,'IN,1,5, 38,checkIn,528312
'T00252,40,'NULL,2024-07-15,07:52:57,'IN,1,5, 38,checkIn,528315
'T01093,1093,'NULL,2024-07-15,07:58:29,'IN,1,5, 38,checkIn,528318
'T01233,1119,'NULL,2024-07-15,08:03:56,'IN,1,5, 38,checkIn,528321
' T01057,270,'NULL,2024-07-15,08:09:58,'IN,1,5, 38,checkIn,528324
'T00222,129,'NULL,2024-07-15,08:13:24,'IN,1,5, 38,checkIn,528327
'T00727,42,'NULL,2024-07-15,08:21:49,'IN,1,5, 38,checkIn,528331
'T01137,1137,'NULL,2024-07-15,09:27:39,'IN,1,5, 38,checkIn,528336
'T01135,1135,'NULL,2024-07-15,09:40:33,'IN,1,5, 38,checkIn,528339
'T00944,204,'NULL,2024-07-15,11:56:42,'IN,1,5, 38,checkIn,528342
'T01023,300,'NULL,2024-07-15,11:59:40,'IN,1,5, 38,checkIn,528345
'T00606,86,'NULL,2024-07-15,12:00:11,'IN,1,5, 38,checkIn,528348
'T00976,218,'NULL,2024-07-15,14:07:05,'IN,1,5, 38,checkIn,528352
'T00944,204,'NULL,2024-07-15,14:27:04,'IN,1,5, 38,checkIn,528355
'T00888,80,'NULL,2024-07-15,14:27:35,'IN,1,5, 38,checkIn,528358
'T00896,26,'NULL,2024-07-15,14:27:50,'IN,1,5, 38,checkIn,528361
'T00492,133,'NULL,2024-07-15,14:28:25,'IN,1,5, 38,checkIn,528364
'T00674,162,'NULL,2024-07-15,14:28:26,'IN,1,5, 38,checkIn,528365
'T00470,97,'NULL,2024-07-15,14:28:42,'IN,1,5, 38,checkIn,528368
'T00895,23,'NULL,2024-07-15,14:29:10,'IN,1,5, 38,checkIn,528371
'T00805,6,'NULL,2024-07-15,14:43:51,'IN,1,5, 38,checkIn,528374
'T01041,230,'NULL,2024-07-15,14:48:35,'IN,1,5, 38,checkIn,528377
'T00539,34,'NULL,2024-07-15,14:48:49,'IN,1,5, 38,checkIn,528380
'T01185,1185,'NULL,2024-07-15,14:56:17,'IN,1,5, 38,checkIn,528383
'T00927,165,'NULL,2024-07-15,14:56:28,'IN,1,5, 38,checkIn,528386
'T00647,64,'NULL,2024-07-15,14:56:45,'IN,1,5, 38,checkIn,528389
'T01174,1174,'NULL,2024-07-15,14:59:56,'IN,1,5, 38,checkIn,528392
'T01167,1167,'NULL,2024-07-15,15:00:18,'IN,1,5, 38,checkIn,528395
'T01083,291,'NULL,2024-07-15,15:08:37,'IN,1,5, 38,checkIn,528398
'T01173,1173,'NULL,2024-07-15,15:11:02,'IN,1,5, 38,checkIn,528401
'T00009,135,'NULL,2024-07-15,15:12:22,'IN,1,5, 38,checkIn,528404
'T01077,297,'NULL,2024-07-15,15:12:33,'IN,1,5, 38,checkIn,528407
'T01101,1101,'NULL,2024-07-15,15:13:59,'IN,1,5, 38,checkIn,528411
'T01107,1107,'NULL,2024-07-15,15:15:38,'IN,1,5, 38,checkIn,528417
'T01030,251,'NULL,2024-07-15,15:16:17,'IN,1,5, 38,checkIn,528421
'T01030,251,'NULL,2024-07-15,15:16:20,'IN,1,5, 38,checkIn,528422
'T01180,1180,'NULL,2024-07-15,15:19:26,'IN,1,5, 38,checkIn,528425
'T01195,1195,'NULL,2024-07-15,15:21:42,'IN,1,5, 38,checkIn,528428
'T01017,255,'NULL,2024-07-15,15:23:48,'IN,1,5, 38,checkIn,528431
'T01016,254,'NULL,2024-07-15,15:23:52,'IN,1,5, 38,checkIn,528432
'T01111,1111,'NULL,2024-07-15,15:23:54,'IN,1,5, 38,checkIn,528433
'T01187,1187,'NULL,2024-07-15,15:25:08,'IN,1,5, 38,checkIn,528438
'T01172,1172,'NULL,2024-07-15,15:25:11,'IN,1,5, 38,checkIn,528439
'T01232,1232,'NULL,2024-07-15,15:27:04,'IN,1,5, 38,checkIn,528442
'T00950,179,'NULL,2024-07-15,15:27:39,'IN,1,5, 38,checkIn,528445
'T01202,1202,'NULL,2024-07-15,15:28:05,'IN,1,5, 38,checkIn,528448
'T01176,1176,'NULL,2024-07-15,15:28:08,'IN,1,5, 38,checkIn,528449
'T01078,298,'NULL,2024-07-15,15:28:14,'IN,1,5, 38,checkIn,528452
'T01179,1179,'NULL,2024-07-15,15:28:18,'IN,1,5, 38,checkIn,528453
'T01169,1169,'NULL,2024-07-15,15:29:19,'IN,1,5, 38,checkIn,528456
'T01156,1156,'NULL,2024-07-15,15:29:39,'IN,1,5, 38,checkIn,528459
'T00950,179,'NULL,2024-07-15,15:29:57,'IN,1,5, 38,checkIn,528462
'T01129,1129,'NULL,2024-07-15,15:30:14,'IN,1,5, 38,checkIn,528465
'T01074,294,'NULL,2024-07-15,15:30:18,'IN,1,5, 38,checkIn,528466
'T01170,1170,'NULL,2024-07-15,15:30:21,'IN,1,5, 38,checkIn,528467
'T00823,91,'NULL,2024-07-15,15:31:34,'IN,1,5, 38,checkIn,528470
'T00822,90,'NULL,2024-07-15,15:31:36,'IN,1,5, 38,checkIn,528471
'T01197,1197,'NULL,2024-07-15,15:31:50,'IN,1,5, 38,checkIn,528474
'T00822,90,'NULL,2024-07-15,15:31:58,'IN,1,5, 38,checkIn,528477
'T01087,286,'NULL,2024-07-15,15:32:27,'IN,1,5, 38,checkIn,528480
'T01064,284,'NULL,2024-07-15,15:32:30,'IN,1,5, 38,checkIn,528481
'T01040,237,'NULL,2024-07-15,15:33:07,'IN,1,5, 38,checkIn,528484
'T01207,1207,'NULL,2024-07-15,15:33:15,'IN,1,5, 38,checkIn,528487
'T00921,157,'NULL,2024-07-15,15:33:18,'IN,1,5, 38,checkIn,528488
'T01051,267,'NULL,2024-07-15,15:33:24,'IN,1,5, 38,checkIn,528491
'T01047,261,'NULL,2024-07-15,15:33:39,'IN,1,5, 38,checkIn,528494
'T01184,1184,'NULL,2024-07-15,15:34:17,'IN,1,5, 38,checkIn,528497
'T01069,273,'NULL,2024-07-15,15:35:07,'IN,1,5, 38,checkIn,528500
'T01130,1130,'NULL,2024-07-15,15:36:07,'IN,1,5, 38,checkIn,528503
'T00945,177,'NULL,2024-07-15,15:36:19,'IN,1,5, 38,checkIn,528506
'T01204,1204,'NULL,2024-07-15,15:36:42,'IN,1,5, 38,checkIn,528509
'T00982,196,'NULL,2024-07-15,15:36:52,'IN,1,5, 38,checkIn,528512
'T00861,106,'NULL,2024-07-15,15:37:16,'IN,1,5, 38,checkIn,528515
'T01168,1168,'NULL,2024-07-15,15:37:21,'IN,1,5, 38,checkIn,528518
'T00978,173,'NULL,2024-07-15,15:37:21,'IN,1,5, 38,checkIn,528519
'T01080,290,'NULL,2024-07-15,15:37:24,'IN,1,5, 38,checkIn,528520
'T01168,1168,'NULL,2024-07-15,15:37:27,'IN,1,5, 38,checkIn,528521
'T01188,1188,'NULL,2024-07-15,15:37:31,'IN,1,5, 38,checkIn,528522
'T00986,170,'NULL,2024-07-15,15:37:35,'IN,1,5, 38,checkIn,528523
'T01175,1175,'NULL,2024-07-15,15:38:22,'IN,1,5, 38,checkIn,528526
'T01199,1199,'NULL,2024-07-15,15:38:58,'IN,1,5, 38,checkIn,528529
'T01205,1205,'NULL,2024-07-15,15:39:04,'IN,1,5, 38,checkIn,528532
'T01213,1213,'NULL,2024-07-15,15:39:05,'IN,1,5, 38,checkIn,528533
'T01089,301,'NULL,2024-07-15,15:39:14,'IN,1,5, 38,checkIn,528536
'T01146,1146,'NULL,2024-07-15,15:39:42,'IN,1,5, 38,checkIn,528539
'    T01133,1133,'NULL,2024-07-15,15:39:50,'IN,1,5, 38,checkIn,528542
'T01117,1117,'NULL,2024-07-15,15:40:03,'IN,1,5, 38,checkIn,528545
'T01203,1203,'NULL,2024-07-15,15:40:06,'IN,1,5, 38,checkIn,528546
'T01198,1198,'NULL,2024-07-15,15:40:11,'IN,1,5, 38,checkIn,528549
'T01109,1109,'NULL,2024-07-15,15:40:18,'IN,1,5, 38,checkIn,528552
'T00938,178,'NULL,2024-07-15,15:40:58,'IN,1,5, 38,checkIn,528556
'T00970,225,'NULL,2024-07-15,15:41:14,'IN,1,5, 38,checkIn,528560
'T00963,219,'NULL,2024-07-15,15:41:16,'IN,1,5, 38,checkIn,528561
'T01159,1159,'NULL,2024-07-15,15:41:19,'IN,1,5, 38,checkIn,528563
'T01159,1159,'NULL,2024-07-15,15:41:20,'IN,1,5, 38,checkIn,528564
'T00846,143,'NULL,2024-07-15,15:41:23,'IN,1,5, 38,checkIn,528565
'T00870,121,'NULL,2024-07-15,15:41:25,'IN,1,5, 38,checkIn,528566
'T00893,113,'NULL,2024-07-15,15:41:27,'IN,1,5, 38,checkIn,528567
'T01115,1115,'NULL,2024-07-15,15:41:28,'IN,1,5, 38,checkIn,528568
'T01095,1095,'NULL,2024-07-15,15:41:30,'IN,1,5, 38,checkIn,528569
'T01095,1095,'NULL,2024-07-15,15:41:32,'IN,1,5, 38,checkIn,528570
'T01181,1181,'NULL,2024-07-15,15:41:36,'IN,1,5, 38,checkIn,528571
'T01193,1193,'NULL,2024-07-15,15:41:38,'IN,1,5, 38,checkIn,528572
'T00966,241,'NULL,2024-07-15,15:41:41,'IN,1,5, 38,checkIn,528573
'T00922,151,'NULL,2024-07-15,15:41:43,'IN,1,5, 38,checkIn,528574
'T00797,52,'NULL,2024-07-15,15:41:46,'IN,1,5, 38,checkIn,528575
'T00628,65,'NULL,2024-07-15,15:41:47,'IN,1,5, 38,checkIn,528576
'T00559,25,'NULL,2024-07-15,15:41:49,'IN,1,5, 38,checkIn,528577
'T00733,31,'NULL,2024-07-15,15:41:51,'IN,1,5, 38,checkIn,528578
'T00546,27,'NULL,2024-07-15,15:41:57,'IN,1,5, 38,checkIn,528582
'T01161,1161,'NULL,2024-07-15,15:41:59,'IN,1,5, 38,checkIn,528583
'T01144,1144,'NULL,2024-07-15,15:42:01,'IN,1,5, 38,checkIn,528584
'T00655,24,'NULL,2024-07-15,15:42:03,'IN,1,5, 38,checkIn,528585
'T00905,120,'NULL,2024-07-15,15:42:06,'IN,1,5, 38,checkIn,528586
'T01076,296,'NULL,2024-07-15,15:42:08,'IN,1,5, 38,checkIn,528587
'T00889,61,'NULL,2024-07-15,15:42:10,'IN,1,5, 38,checkIn,528588
'T00653,13,'NULL,2024-07-15,15:42:11,'IN,1,5, 38,checkIn,528589
'T00540,92,'NULL,2024-07-15,15:42:15,'IN,1,5, 38,checkIn,528591
'T00726,33,'NULL,2024-07-15,15:42:18,'IN,1,5, 38,checkIn,528593
'T01042,259,'NULL,2024-07-15,15:42:20,'IN,1,5, 38,checkIn,528594
'T00917,74,'NULL,2024-07-15,15:42:24,'IN,1,5, 38,checkIn,528596
'T00947,217,'NULL,2024-07-15,15:42:26,'IN,1,5, 38,checkIn,528597
'T00723,17,'NULL,2024-07-15,15:42:33,'IN,1,5, 38,checkIn,528600
'T00723,17,'NULL,2024-07-15,15:42:33,'IN,1,5, 38,checkIn,528601
'T01182,1182,'NULL,2024-07-15,15:42:33,'IN,1,5, 38,checkIn,528602
'T01149,1149,'NULL,2024-07-15,15:42:36,'IN,1,5, 38,checkIn,528603
'T00468,108,'NULL,2024-07-15,15:42:37,'IN,1,5, 38,checkIn,528604
'T01154,1154,'NULL,2024-07-15,15:42:41,'IN,1,5, 38,checkIn,528606
'T00869,141,'NULL,2024-07-15,15:42:43,'IN,1,5, 38,checkIn,528607
'T00649,110,'NULL,2024-07-15,15:42:46,'IN,1,5, 38,checkIn,528608
'T00468,108,'NULL,2024-07-15,15:42:53,'IN,1,5, 38,checkIn,528612
'T00501,95,'NULL,2024-07-15,15:42:56,'IN,1,5, 38,checkIn,528613
'T00911,56,'NULL,2024-07-15,15:43:02,'IN,1,5, 38,checkIn,528616
'T01032,245,'NULL,2024-07-15,15:43:03,'IN,1,5, 38,checkIn,528617
'T01128,1128,'NULL,2024-07-15,15:43:05,'IN,1,5, 38,checkIn,528618
'T00931,187,'NULL,2024-07-15,15:43:08,'IN,1,5, 38,checkIn,528619
'T01112,1112,'NULL,2024-07-15,15:43:10,'IN,1,5, 38,checkIn,528620
'T01234,1234,'NULL,2024-07-15,15:43:12,'IN,1,5, 38,checkIn,528621
'T01019,243,'NULL,2024-07-15,15:43:13,'IN,1,5, 38,checkIn,528622
'T01020,256,'NULL,2024-07-15,15:43:16,'IN,1,5, 38,checkIn,528623
'T01206,1206,'NULL,2024-07-15,15:43:22,'IN,1,5, 38,checkIn,528627
'T01219,1219,'NULL,2024-07-15,15:43:24,'IN,1,5, 38,checkIn,528628
'T01124,1124,'NULL,2024-07-15,15:43:27,'IN,1,5, 38,checkIn,528629
'T00875,875,'NULL,2024-07-15,15:43:29,'IN,1,5, 38,checkIn,528630
'T00968,968,'NULL,2024-07-15,15:43:31,'IN,1,5, 38,checkIn,528631
'T01039,233,'NULL,2024-07-15,15:43:35,'IN,1,5, 38,checkIn,528632
'T01138,1138,'NULL,2024-07-15,15:43:38,'IN,1,5, 38,checkIn,528633
'T00455,85,'NULL,2024-07-15,15:43:41,'IN,1,5, 38,checkIn,528634
'T01186,1186,'NULL,2024-07-15,15:43:43,'IN,1,5, 38,checkIn,528635
'T01186,1186,'NULL,2024-07-15,15:43:44,'IN,1,5, 38,checkIn,528636
'T00912,57,'NULL,2024-07-15,15:43:47,'IN,1,5, 38,checkIn,528637
'T00868,76,'NULL,2024-07-15,15:43:49,'IN,1,5, 38,checkIn,528638
'T00864,21,'NULL,2024-07-15,15:43:51,'IN,1,5, 38,checkIn,528639
'T01220,1220,'NULL,2024-07-15,15:43:58,'IN,1,5, 38,checkIn,528644
'T01121,1121,'NULL,2024-07-15,15:44:05,'IN,1,5, 38,checkIn,528647
'T00894,29,'NULL,2024-07-15,15:44:09,'IN,1,5, 38,checkIn,528649
'T00808,63,'NULL,2024-07-15,15:44:13,'IN,1,5, 38,checkIn,528650
'T00722,72,'NULL,2024-07-15,15:44:16,'IN,1,5, 38,checkIn,528651
'T00919,158,'NULL,2024-07-15,15:44:17,'IN,1,5, 38,checkIn,528652
'T00916,94,'NULL,2024-07-15,15:44:19,'IN,1,5, 38,checkIn,528653
'T01224,1224,'NULL,2024-07-15,15:44:24,'IN,1,5, 38,checkIn,528654
'T01121,1121,'NULL,2024-07-15,15:44:28,'IN,1,5, 38,checkIn,528656
'T00907,78,'NULL,2024-07-15,15:44:30,'IN,1,5, 38,checkIn,528657
'T01113,1113,'NULL,2024-07-15,15:44:34,'IN,1,5, 38,checkIn,528659
'T01068,280,'NULL,2024-07-15,15:44:37,'IN,1,5, 38,checkIn,528660
'T00567,69,'NULL,2024-07-15,15:44:39,'IN,1,5, 38,checkIn,528661
'T 01140,1140,'NULL,2024-07-15,15:44:42,'IN,1,5, 38,checkIn,528662
'T 01140,1140,'NULL,2024-07-15,15:44:46,'IN,1,5, 38,checkIn,528663
'T01189,1189,'NULL,2024-07-15,15:44:48,'IN,1,5, 38,checkIn,528664
'T 01140,1140,'NULL,2024-07-15,15:44:52,'IN,1,5, 38,checkIn,528665
'T 01140,1140,'NULL,2024-07-15,15:44:54,'IN,1,5, 38,checkIn,528666
'T00590,66,'NULL,2024-07-15,15:44:56,'IN,1,5, 38,checkIn,528667
'T01223,1223,'NULL,2024-07-15,15:44:58,'IN,1,5, 38,checkIn,528668
'T00452,73,'NULL,2024-07-15,15:45:02,'IN,1,5, 38,checkIn,528670
'T00851,16,'NULL,2024-07-15,15:45:04,'IN,1,5, 38,checkIn,528671
'T 01210,1210,'NULL,2024-07-15,15:45:06,'IN,1,5, 38,checkIn,528672
'T 01210,1210,'NULL,2024-07-15,15:45:08,'IN,1,5, 38,checkIn,528673
'T00615,84,'NULL,2024-07-15,15:45:13,'IN,1,5, 38,checkIn,528674
